paper_id,pmid,pmcid,doi,title,normalized_source_type,normalized_path,fulltext_decision,fulltext_rationale,mechanistic_relevance,objective_relevance,topic_centrality,review_confidence
pmid-20689591,20689591,PMC2912774,10.1371/journal.pone.0011904,Molecular evolution of the primate antiviral restriction factor tetherin.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC2912774.json,keep,"Full text has plausible host pathway or host-factor mechanism context for a primary virus, but evidence is not strongly assay-centered.",medium,medium,supporting,low
pmid-20683944,20683944,PMC3427885,10.1002/hep.23733,"Transcriptome sequencing, microarray, and proteomic analyses reveal cellular and metabolic impact of hepatitis C virus infection in vitro.",pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3427885.json,keep,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",high,high,central,high
pmid-20614012,20614012,PMC2894085,10.1371/journal.pone.0011371,HIV-1 replication through hHR23A-mediated interaction of Vpr with 26S proteasome.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC2894085.json,keep,Full text links a primary virus to a host factor or host pathway mechanism.,high,high,central,medium
pmid-20585562,20585562,PMC2887479,10.1371/journal.ppat.1000955,Tetherin restricts productive HIV-1 cell-to-cell transmission.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC2887479.json,keep,Full text links a primary virus to a host factor or host pathway mechanism.,high,high,central,medium
pmid-20529266,20529266,PMC2890665,10.1186/1742-4690-7-51,HIV-1 Vpu and HIV-2 Env counteract BST-2/tetherin by sequestration in a perinuclear compartment.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC2890665.json,keep,Full text links a primary virus to a host factor or host pathway mechanism.,high,high,central,medium
pmid-20459747,20459747,PMC2887380,10.1186/1742-4690-7-41,Live cell visualization of the interactions between HIV-1 Gag and the cellular RNA-binding protein Staufen1.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC2887380.json,keep,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",high,high,central,high
pmid-20386718,20386718,PMC2851737,10.1371/journal.ppat.1000856,Antagonism of tetherin restriction of HIV-1 release by Vpu involves binding and sequestration of the restriction factor in a perinuclear compartment.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC2851737.json,keep,Full text links a primary virus to a host factor or host pathway mechanism.,high,high,central,medium
pmid-20201792,20201792,PMC4290667,10.2174/157016210791111124,The Vpu protein: new concepts in virus release and CD4 down-modulation.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC4290667.json,drop,"Full text is dominated by clinical, biomarker, drug-screen, protocol, or computational-prioritization content rather than host-pathogen mechanism evidence.",low,low,incidental,medium
pmid-20126395,20126395,PMC2814849,10.1371/journal.pone.0009005,CAML does not modulate tetherin-mediated restriction of HIV-1 particle release.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC2814849.json,keep,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",high,high,central,high
pmid-20078884,20078884,PMC2823648,10.1186/1742-4690-7-1,"Vpu serine 52 dependent counteraction of tetherin is required for HIV-1 replication in macrophages, but not in ex vivo human lymphoid tissue.",pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC2823648.json,keep,Full text links a primary virus to a host factor or host pathway mechanism.,high,high,central,medium
pmid-20015971,20015971,PMC2847223,10.1093/nar/gkp1154,Definition of the interacting interfaces of Apobec3G and HIV-1 Vif using MAPPIT mutagenesis analysis.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC2847223.json,keep,Full text links a primary virus to a host factor or host pathway mechanism.,high,high,central,medium
pmid-20007598,20007598,PMC2836548,10.1093/nar/gkp1075,RNA helicase A modulates translation of HIV-1 and infectivity of progeny virions.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC2836548.json,keep,Full text links a primary virus to a host factor or host pathway mechanism.,high,high,central,medium
pmid-19793905,19793905,PMC2885062,10.1099/vir.0.015909-0,Requirement of cellular DDX3 for hepatitis C virus replication is unrelated to its interaction with the viral core protein.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC2885062.json,keep,Full text links a primary virus to a host factor or host pathway mechanism.,high,high,central,medium
pmid-20019814,20019814,PMC2788703,10.1371/journal.ppat.1000700,BCA2/Rabring7 promotes tetherin-dependent HIV-1 restriction.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC2788703.json,keep,Full text links a primary virus to a host factor or host pathway mechanism.,high,high,central,medium
pmid-19915660,19915660,PMC2771899,10.1371/journal.pone.0007825,"Augmentation of reverse transcription by integrase through an interaction with host factor, SIP1/Gemin2 Is critical for HIV-1 infection.",pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC2771899.json,keep,Full text links a primary virus to a host factor or host pathway mechanism.,high,high,central,medium
pmid-19833003,19833003,PMC2776905,10.1186/jbiol183,Decoding the multifaceted HIV-1 virus-host interactome.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC2776905.json,keep,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",high,high,central,high
pmid-19535902,19535902,PMC2792590,10.4161/rna.6.4.8920,Sam68 functions in nuclear export and translation of HIV-1 RNA.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC2792590.json,keep,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",high,high,central,high
pmid-19461879,19461879,PMC2678251,10.1371/journal.ppat.1000443,Mutation of a single residue renders human tetherin resistant to HIV-1 Vpu-mediated depletion.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC2678251.json,keep,Full text links a primary virus to a host factor or host pathway mechanism.,high,high,central,medium
pmid-19454010,19454010,PMC2702331,10.1186/1742-4690-6-47,In vitro nuclear interactome of the HIV-1 Tat protein.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC2702331.json,keep,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",high,high,central,high
pmid-19341465,19341465,PMC2679739,10.1186/1743-422X-6-39,Analysis of hemagglutinin-mediated entry tropism of H5N1 avian influenza.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC2679739.json,keep,"Full text has plausible host pathway or host-factor mechanism context for a primary virus, but evidence is not strongly assay-centered.",medium,medium,supporting,low
pmid-19300495,19300495,PMC2652112,10.1371/journal.ppat.1000342,Reassessing the role of APOBEC3G in human immunodeficiency virus type 1 infection of quiescent CD4+ T-cells.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC2652112.json,keep,Full text links a primary virus to a host factor or host pathway mechanism.,high,high,central,medium
pmid-19216784,19216784,PMC2657108,10.1186/1742-4690-6-16,"APOBEC3G induces a hypermutation gradient: purifying selection at multiple steps during HIV-1 replication results in levels of G-to-A mutations that are high in DNA, intermediate in cellular viral RNA, and low in virion RNA.",pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC2657108.json,keep,Full text links a primary virus to a host factor or host pathway mechanism.,high,high,central,medium
pmid-19150103,19150103,PMC3124558,10.1016/j.virol.2008.11.051,Enhanced replication and pathogenesis of Moloney murine leukemia virus in mice defective in the murine APOBEC3 gene.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3124558.json,keep,"Full text has plausible host pathway or host-factor mechanism context for a primary virus, but evidence is not strongly assay-centered.",medium,medium,supporting,low
pmid-19128510,19128510,PMC2629459,10.1186/1742-4690-6-1,MDM2 is a novel E3 ligase for HIV-1 Vif.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC2629459.json,keep,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",high,high,central,high
pmid-18974184,18974184,PMC2686573,10.1093/nar/gkn739,VirusMINT: a viral protein interaction database.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC2686573.json,keep,"Full text contains useful host-pathogen assay or pathway evidence, but the primary-virus mechanism is less central than in direct papers.",medium,medium,supporting,medium
pmid-18854154,18854154,PMC2628946,10.1016/j.cell.2008.07.032,Global analysis of host-pathogen interactions that regulate early-stage HIV-1 replication.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC2628946.json,keep,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",high,high,central,high
pmid-18498651,18498651,PMC2409373,10.1186/1742-4690-5-41,The host protein Staufen1 interacts with the Pr55Gag zinc fingers and regulates HIV-1 assembly via its N-terminus.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC2409373.json,keep,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",high,high,central,high
pmid-18497858,18497858,PMC2374908,10.1371/journal.ppat.1000074,Proteasomal degradation of TRIM5alpha during retrovirus restriction.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC2374908.json,keep,"Full text has plausible host pathway or host-factor mechanism context for a primary virus, but evidence is not strongly assay-centered.",medium,medium,supporting,low
