paper_id,pmid,title,evidence_tier,evidence_type,directness,target_centrality,evidence_summary,supporting_text_locator,query_feedback_signal,review_confidence
pmid-22110710,22110710,The HIV-1 Vpu viroporin inhibitor BIT225 does not affect Vpu-mediated tetherin antagonism.,direct,ptm_degradation,direct_target,central,"ely as pentamers, but possibly also as tetramers or hexamers [11], [12], [13]. The most studied function of Vpu is the downmodulation of CD4, which permits Env trafficking to the viral assembly site and subsequent incorporation into the viral membrane. This CD4 downmodulation occurs in the endoplasmic reticulum (ER) and is mediated by the C-terminal domain of Vpu acting as a transient adaptor protein to link CD4 to β-transducin",Introduction,none,medium
pmid-22093708,22093708,Human HERC5 restricts an early stage of HIV-1 assembly by a mechanism correlating with the ISGylation of Gag.,direct,ptm_degradation,direct_target,central,"exhibit antiviral activity towards HIV-1, such as apolipoprotein B mRNA-editing enzyme catalytic polypeptide (APOBEC) 3G, bone marrow stromal antigen 2 (BST2)/tetherin and tripartite motif-containing protein 22 (TRIM22) (reviewed in [5]). To identify and characterize additional potential host factors, we surveyed IFNbeta (IFNβ)-induced genes from two previous studies [6,7] for potential anti-HIV-1 activity and identified HE",Background,none,high
pmid-22072966,22072966,Rab7A is required for efficient production of infectious HIV-1.,direct,ptm_degradation,direct_target,central,"o-translationally coupled to the Matrix (MA) domain of Gag, and by interaction of MA with phosphatidylinositol 4,5 bisphosphate [PI(4,5)P2] [6], [7]. Vesicular trafficking components, such as the clathrin adaptor protein (AP) complexes, the Golgi-localized γ-ear containing Arf-binding (GGA) and ADP ribosylation factor (ARF) proteins have also been implicated in Gag trafficking and virus release [8]. The AP-1 and AP-3 adaptor co",Introduction,none,medium
pmid-22069525,22069525,Cellular restriction factors of feline immunodeficiency virus.,indirect,ptm_degradation,pathway_or_context,supporting,"pecies transmissions and repeated FIV transmissions from bobcats to pumas have been observed (for an overview, see [1,5,6]). In mammals, including felids, the innate immune system provides a first line of defense against pathogens. Induction of type I interferon regulates the expression of several interferon-stimulated genes (ISGs) whose protein products have direct antiviral properties. A group of proteins with potent antiviral",Introduction,reviewer_calibration,low
pmid-22045669,22045669,The antiviral protein viperin inhibits hepatitis C virus replication via interaction with nonstructural protein 5A.,direct,localization_retention,direct_target,central,"disease including cirrhosis and hepatocellular carcinoma (1). The current standard-of-care therapy for chronic hepatitis C (CHC) is a combination of pegylated interferon alpha (IFN-α) and ribavirin that results in sustained viral clearance in at best 50% of patients. Viral infection of mammalian cells results in activation of a number of viral recognition pathways triggered by replication intermediates and/or viral proteins,",Introduction,none,medium
pmid-21931866,21931866,Analysis of VEGF--a regulated gene expression in endothelial cells to identify genes linked to angiogenesis.,indirect,localization_retention,pathway_or_context,supporting,"embrane (orange nodes), or extracellular space (cyan nodes). Proteins that have been identified in multiple compartments were duplicated in the layout. Protein trafficking between compartments was indicated by dashed purple lines. Molecular interactions within a compartment were shown in grey. The interaction density of the figure illustrated the redundancy and complexity of the angiogenesis process.",The Angiome,reviewer_calibration,medium
pmid-21866272,21866272,TRIM5 acts as more than a retroviral restriction factor.,indirect,ptm_degradation,pathway_or_context,supporting,"ed, including APOBEC3G (apolipoprotein B mRNA-editing, enzyme-catalytic, polypeptide-like 3G) [ 3 ], tripartite motif-containing protein 5α (TRIM5α) [ 4 ], and tetherin (also known as BST-2 or CD317) [ 5 , 6 ]. However, HIV type 1 (HIV-1) possesses its own countermeasures in the likes of accessory proteins to engage and counteract these restriction factors. For instance, HIV-1 Vif protein counteracts APOBEC3G and HIV-1 Vpu p",body,reviewer_calibration,low
pmid-21858059,21858059,HIV protein sequence hotspots for crosstalk with host hub proteins.,direct,localization_retention,direct_target,central,"n network undergo transient binding interactions with hundreds of interaction partners, as quantified in the Human Protein Reference Database (HPRD) [1]. Using protein-protein interaction data involving pathogen strains, Dyer et al. [2] illustrated the tendency of pathogen proteins to preferentially interact with host hub proteins. Recent bioinformatics studies also demonstrated a significantly greater propensity for HIV to interact with highl",Introduction,none,high
pmid-21738584,21738584,Sequence- and interactome-based prediction of viral protein hotspots targeting host proteins: a case study for HIV Nef.,direct,localization_retention,direct_target,central,This study presents a bioinformatics approach to predicting hotspots on viral proteins mediating transient binding interactions with host proteins. The data used for these predictions consists of large collections of viral and host protein sequences and drafts of protein interactome maps between the virus and the host. Predictions are compared for validation with experimental data on the binding site pr,Introduction,none,high
pmid-21715020,21715020,The role of BST2/tetherin in feline retrovirus infection.,background,ptm_degradation,incidental,incidental,"ng reverse transcription (Keckesova et al., 2004; Stremlau et al., 2004). Instead, the N-terminal RBCC (RING, B-box and coiled coil) domain of TRIM5α possesses E3 ubiquitin ligase activity (RING) (Yamauchi et al., 2008) and ubiquination of the complex targets it for proteosome-mediated degradation (Diaz-Griffero et al., 2006; Towers, 2007). It has been proposed that TRIM5α may accelerate or abrogate viral uncoating (Stremlau et al., 20",2. Restriction factors to retroviral replication,tighten_query,medium
pmid-21610122,21610122,HIV-1 Vpu blocks recycling and biosynthetic transport of the intrinsic immunity factor CD317/tetherin to overcome the virion release restriction.,direct,ptm_degradation,direct_target,central,"n addition to adaptive immune responses, innate and intrinsic immune mechanisms to fend off viral intruders. In the case of HIV, the proteins TRIM5α and CD317 (BST-2/HM1.24/tetherin), as well as members of the APOBEC family of cytidine deaminases, are prominent examples of host cell factors that can restrict HIV-1 replication at distinct steps of the viral life cycle. General mechanisms of virus-host coevolution and the h",Introduction,none,medium
pmid-21512573,21512573,TRIM5 is an innate immune sensor for the retrovirus capsid lattice.,indirect,ptm_degradation,pathway_or_context,supporting,"on transcriptional reporters in HEK-293 cells was examined. TRIM5 stimulated either of two luciferase reporters for AP-1 with a magnitude comparable to that of MAVS or the AP-1 transcription factor c-Jun ( Fig. 1a and Supplementary Fig. 1a ). TRIM5 also stimulated NF-κB ( Fig. 1b ) but minimally activated IFN-β -, or IRF3-dependent, luciferase reporters ( Fig. 1c and Supplementary Fig. 1b and c ). The TRIM5-cyclophilin A",body,reviewer_calibration,medium
pmid-21504576,21504576,Tetherin does not significantly restrict dendritic cell-mediated HIV-1 transmission and its expression is upregulated by newly synthesized HIV-1 Nef.,direct,localization_retention,direct_target,central,"Dendritic cells (DCs) are professional antigen presenting cells that bridge innate and adaptive immunity. DCs play an important role in innate immune recognition and activation during HIV infection [1,2]. HIV-1 hijacks DCs to promote viral infection and dissemination [2,3]. Immature dendritic cells (iDCs) in the mucosa are one of the first cells that encounter HIV-1 during initial infection [4,5]. Immature",Background,none,medium
pmid-21310048,21310048,β-TrCP is dispensable for Vpu's ability to overcome the CD317/Tetherin-imposed restriction to HIV-1 release.,direct,ptm_degradation,direct_target,central,"environment. The host cell deploys restriction factors to stop the spread of the virus, and the virus uses its own countermeasures to promote infection. CD317 (BST-2/HM1.24/Tetherin) is a recently discovered restriction factor that can limit virus replication. It blocks the release of a diverse spectrum of enveloped viruses, including primate lentiviruses, simple retroviruses, filoviruses, arenaviruses and rhabdoviruses [",Background,none,high
