paper_id,pmid,pmcid,doi,title,year,final_decision,final_rationale,selection_basis,fulltext_access_status,normalized_source_type,normalized_path,review_confidence
pmid-26157130,26157130,PMC4542354,10.1128/JVI.00559-15,Downregulation of Poly(ADP-Ribose) Polymerase 1 by a Viral Processivity Factor Facilitates Lytic Replication of Gammaherpesvirus.,2015,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-26076730,26076730,PMC4630796,10.1089/hum.2015.059,Preclinical Assessment of Mutant Human TRIM5α as an Anti-HIV-1 Transgene.,2015,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-26063425,26063425,PMC4524248,10.1128/JVI.00753-15,Restriction of HIV-1 Requires the N-Terminal Region of MxB as a Capsid-Binding Motif but Not as a Nuclear Localization Signal.,2015,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-25926641,25926641,PMC4473547,10.1128/JVI.00867-15,A Combined Genetic-Proteomic Approach Identifies Residues within Dengue Virus NS4B Critical for Interaction with NS3 and Viral Replication.,2015,abstract_relevant_fulltext_unavailable,Independent reread confirms direct primary-virus host mechanism or interaction evidence; advance for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,high
pmid-25878102,25878102,PMC4468487,10.1128/JVI.00364-15,EFTUD2 Is a Novel Innate Immune Regulator Restricting Hepatitis C Virus Infection through the RIG-I/MDA5 Pathway.,2015,abstract_relevant_fulltext_unavailable,Independent reread confirms direct primary-virus host mechanism or interaction evidence; advance for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,high
pmid-25821226,25821226,PMC4564538,10.1093/infdis/jiv125,Ebola Virus Glycoprotein Promotes Enhanced Viral Egress by Preventing Ebola VP40 From Associating With the Host Restriction Factor BST2/Tetherin.,2015,abstract_relevant_fulltext_unavailable,Independent reread confirms direct primary-virus host mechanism or interaction evidence; advance for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,high
pmid-25759385,25759385,PMC4409254,10.1074/jbc.M114.630095,Membrane Anchoring by a C-terminal Tryptophan Enables HIV-1 Vpu to Displace Bone Marrow Stromal Antigen 2 (BST2) from Sites of Viral Assembly.,2015,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-25740981,25740981,PMC4442532,10.1128/JVI.03197-14,"Dynamic Interaction of Stress Granules, DDX3X, and IKK-α Mediates Multiple Functions in Hepatitis C Virus Infection.",2015,abstract_relevant_fulltext_unavailable,Independent reread confirms direct primary-virus host mechanism or interaction evidence; advance for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,high
pmid-25717111,25717111,PMC4403497,10.1128/JVI.03464-14,Anti-APOBEC3G activity of HIV-1 Vif protein is attenuated in elite controllers.,2015,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-25694600,25694600,PMC4403494,10.1128/JVI.02925-14,"A survey of the interactome of Kaposi's sarcoma-associated herpesvirus ORF45 revealed its binding to viral ORF33 and cellular USP7, resulting in stabilization of ORF33 that is required for production of progeny viruses.",2015,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-25673723,25673723,PMC4403451,10.1128/JVI.03692-14,Dissecting the roles of the 5' exoribonucleases Xrn1 and Xrn2 in restricting hepatitis C virus replication.,2015,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-25653431,25653431,PMC4442402,10.1128/JVI.03087-14,p53-derived host restriction of HIV-1 replication by protein kinase R-mediated Tat phosphorylation and inactivation.,2015,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-25646359,25646359,PMC7166976,10.1189/jlb.4HI0714-338RR,SAMHD1's protein expression profile in humans.,2015,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-25631043,25631043,PMC4358145,10.1074/jbc.M114.627679,The viral restriction factor tetherin prevents leucine-rich pentatricopeptide repeat-containing protein (LRPPRC) from association with beclin 1 and B-cell CLL/lymphoma 2 (Bcl-2) and enhances autophagy and mitophagy.,2015,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-25609815,25609815,PMC4403431,10.1128/JVI.03060-14,A trans-dominant form of Gag restricts Ty1 retrotransposition and mediates copy number control.,2015,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-25589658,25589658,PMC4403413,10.1128/JVI.03232-14,Mining the human complexome database identifies RBM14 as an XPO1-associated protein involved in HIV-1 Rev function.,2015,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-25582776,25582776,,10.1016/j.bbrc.2015.01.001,Multiple lysines combined in HIV-1 Vif determines the responsiveness to CBF-β.,2015,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-25568212,25568212,PMC4337540,10.1128/JVI.03730-14,Contribution of MxB oligomerization to HIV-1 capsid binding and restriction.,2015,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-25568208,25568208,PMC4403404,10.1128/JVI.03453-14,Characterization of dengue virus NS4A and NS4B protein interaction.,2015,abstract_relevant_fulltext_unavailable,Independent reread confirms direct primary-virus host mechanism or interaction evidence; advance for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,high
pmid-25526889,25526889,,10.1016/j.bbapap.2014.12.008,Structural insights into the stabilization of the human immunodeficiency virus type 1 capsid protein by the cyclophilin-binding domain and implications on the virus cycle.,2015,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-25520503,25520503,PMC4325709,10.1128/JVI.03105-14,COMMD1/Murr1 reinforces HIV-1 latent infection through IκB-α stabilization.,2015,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-25505071,25505071,PMC4338883,10.1128/JVI.02982-14,Phosphatidylserine-specific phospholipase A1 involved in hepatitis C virus assembly through NS2 complex formation.,2015,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-25490467,25490467,,10.1097/QAD.0000000000000554,HIV-1 viral infectivity factor interacts with microtubule-associated protein light chain 3 and inhibits autophagy.,2015,abstract_relevant_fulltext_unavailable,Independent reread confirms direct primary-virus host mechanism or interaction evidence; advance for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,high
pmid-25473059,25473059,PMC4338887,10.1128/JVI.02978-14,TRIM5α restriction affects clinical outcome and disease progression in simian immunodeficiency virus-infected rhesus macaques.,2015,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
