paper_id,pmid,title,evidence_tier,evidence_type,directness,target_centrality,evidence_summary,supporting_text_locator,query_feedback_signal,review_confidence
pmid-26563128,26563128,A Phase I Trial of BKM120 (Buparlisib) in Combination with Fulvestrant in Postmenopausal Women with Estrogen Receptor-Positive Metastatic Breast Cancer.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal.,"full_text near ""fulvestrant"": A phase 1 trial of BKM120 (Buparlisib) in combination with fulvestrant in postmenopausal women with estrogen receptor positive metastatic breast cancer Introduction The class I phosphatidylinositol 3-kinase (PI3K) pathway plays a key role in mediating cell growth, proliferation, survival, migration, and angiogenesis ( 1 ). Genetic alterations in components",none,high
pmid-25877889,25877889,PI3K inhibition results in enhanced estrogen receptor function and dependence in hormone receptor-positive breast cancer.,direct,allosteric_or_mutant_selective,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""pik3ca"": rodimer composed of a catalytic subunit (p110α, β, and δ) and a regulatory subunit (p85) ( 4 , 5 ). PIK3CA , the gene coding for p110α, is frequently mutated in human cancers ( 6 , 7 ). In particular, hot spot mutations of this gene that reside in the helical (E542K and E545K) or catalytic (H1047R) domains are found in over a third of estrogen receptor (ER)-positive breast cancer, representing the",none,high
pmid-25873175,25873175,AXL mediates resistance to PI3Kα inhibition by activating the EGFR/PKC/mTOR axis in head and neck and esophageal squamous cell carcinomas.,direct,allosteric_or_mutant_selective,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""resistance"": AXL mediates resistance to PI3Kα inhibition by activating the EGFR/PKC/mTOR axis in head and neck and esophageal squamous cell carcinomas Introduction H&N and esophageal SCCs are among the most common types of cancer with an annual worldwide incidence rate of approximately 600,000 and 400,000, respectively ( Je",none,high
pmid-25619516,25619516,Insulin-like growth factor--phosphatidylinositol 3 kinase signaling in canine cortisol-secreting adrenocortical tumors.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; biomarker/genomic alteration signal.,"full_text near ""erbb"": 2 related protein CCND1 cyclin D1 EGF epidermal growth factor EGFR epidermal growth factor receptor ERBB erythroblastic leukemia viral oncogene homolog GUSB beta‐glucuronidase HPRT hypoxantine phosphoribosiltransferase ID inhibitor of differentiation IGFBP insulin‐like growth factor binding protein IGF insulin‐like growth factor IGFR insulin‐like growth factor receptor INSR insulin receptor mTOR m",none,high
pmid-25544637,25544637,Measurement of PIP3 levels reveals an unexpected role for p110β in early adaptive responses to p110α-specific inhibitors in luminal breast cancer.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""adaptive"": Measurement of PIP3 Levels Reveals an Unexpected Role for p110β in Early Adaptive Responses to p110α-Specific Inhibitors in Luminal Breast Cancer INTRODUCTION Phosphatidylinositol 3-kinase (PI3K) lipid kinases promote cell growth and survival of many cancer types, including breast cancers that have genetic activation of this pathway in up to 70% of cases ( Hernandez-Aya",none,high
pmid-25409150,25409150,Convergent loss of PTEN leads to clinical resistance to a PI(3)Kα inhibitor.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""pten"": Convergent loss of PTEN leads to clinical resistance to a PI3Kα inhibitor We are currently engaged in testing the antitumour activity of a novel PI3Kα inhibitor, BYL719, in patients with tumours harbouring activating PI3K p110α mutations 3 . The PI3K pathway is essential for cell growth, proliferation, survival, and",none,high
pmid-25002028,25002028,CDK 4/6 inhibitors sensitize PIK3CA mutant breast cancer to PI3K inhibitors.,direct,allosteric_or_mutant_selective,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""sensitize"": CDK 4/6 inhibitors sensitize PIK3CA Mutant Breast Cancer to PI3K inhibitors Introduction The phosphatidylinositol 3-kinase (PI3K) pathway is a key regulator of growth, survival, and metabolism in both normal and malignant cells ( Engelman et al., 2006 ; Hanker et al., 2013 ; Katso et al., 2001 ; Miller et al., 2010 ;",none,high
pmid-24970817,24970817,ERBB3 knockdown induces cell cycle arrest and activation of Bak and Bax-dependent apoptosis in colon cancer cells.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal.,"full_text near ""erbb3"": ERBB3 knockdown induces cell cycle arrest and activation of Bak and Bax-dependent apoptosis in colon cancer cells INTRODUCTION The ERBB family includes ERBB1 (known as EGFR), ERBB2, ERBB3 and ERBB4, a single transmembrane receptor tyrosine kinase (RTK) that forms homo- or heterodimers with other me",none,high
pmid-24563540,24563540,The phosphoinositide 3-kinase α selective inhibitor BYL719 enhances the effect of the protein kinase C inhibitor AEB071 in GNAQ/GNA11-mutant uveal melanoma cells.,direct,allosteric_or_mutant_selective,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""byl719"": The Phosphoinositide 3-Kinaseα Selective Inhibitor, BYL719, Enhances the Effect of the Protein Kinase C Inhibitor, AEB071, in GNAQ/GNA11 Mutant Uveal Melanoma Cells INTRODUCTION Uveal melanoma is one of the most common intraocular malignancies of the adult eye, affecting six individual per million per year. Most cases of uveal melanoma metastasize t",none,high
pmid-24249715,24249715,Enhanced PI3K p110α signaling confers acquired lapatinib resistance that can be effectively reversed by a p110α-selective PI3K inhibitor.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""resistance"": Enhanced PI3K p110α signaling confers acquired lapatinib resistance which can be effectively reversed by a p110α-selective PI3K inhibitor Introduction HER2 is a receptor tyrosine kinase (RTK) overexpressed in 25% of breast cancers ( 1 ). HER2 overexpression leads to ligand-independent receptor dimerization and phosphorylation, including phosphorylation o",none,high
pmid-24022196,24022196,Targeting EGFR and PI3K pathways in ovarian cancer.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal.,"full_text near ""mutation"": h data from non-small-cell lung cancer (NSCLC) suggest that this may be due to a lack of activating mutations, it has also been suggested that an anti-EGFR strategy may also fail due to the presence of alternate activated pathways ( Niikura et al. , 1997 ; Qiu et al. , 2005 ). Inhibition of a solitary signal transduction pathway is often inefficient due to the activation of alternative signalling",none,high
pmid-23918797,23918797,Combination of antibody that inhibits ligand-independent HER3 dimerization and a p110α inhibitor potently blocks PI3K signaling and growth of HER2+ breast cancers.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""her3"": Combination of antibody that inhibits ligand-independent HER3 dimerization and a p110α inhibitor potently blocks PI3K signaling and growth of HER2+ breast cancers Introduction The phosphatidylinositol-3 kinase (PI3K) pathway is an important regulator in cell survival, proliferation, and apoptosis. PI3K is a major signaling hub downstream of HER2 and othe",none,high
pmid-23903756,23903756,mTORC1 inhibition is required for sensitivity to PI3K p110α inhibitors in PIK3CA-mutant breast cancer.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""mtor"": mTORC1 Inhibition Is Required for Sensitivity to PI3K p110α Inhibitors in PIK3CA-Mutant Breast Cancer Introduction The phosphatidylinositol 3-kinase (PI3K) pathway, which includes the PI3K holoenzyme and the downstream effectors Akt and mammalian target of rapamycin (mTOR), is essential for cell gr",none,high
pmid-23674493,23674493,PI3K pathway dependencies in endometrioid endometrial cancer cell lines.,direct,allosteric_or_mutant_selective,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal.,"full_text near ""mutation"": . EECs have been shown to harbor, amongst other genetic aberrations( 4 - 7 ), multiple co-occurring mutations in the PI3K pathway, including PTEN , PIK3CA , PIK3R1 , and KRAS ( 4 - 11 ). Given the role of the PI3K signaling pathway in cellular growth, survival and endometrial cancer pathogenesis, inhibitors targeting different components of the pathway are currently being evaluated in preclinical",none,high
pmid-23633485,23633485,"Conditional loss of ErbB3 delays mammary gland hyperplasia induced by mutant PIK3CA without affecting mammary tumor latency, gene expression, or signaling.",direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""erbb3"": Conditional loss of ErbB3 delays mammary gland hyperplasia induced by mutant PIK3CA without affecting mammary tumor latency, gene expression or signaling INTRODUCTION Phosphatidylinositol-3-kinase (PI3K) is the most frequently mutated signaling pathway in cancer, affecting tumor cell survival, proliferation, migration",none,high
pmid-20581867,20581867,H1047R phosphatidylinositol 3-kinase mutant enhances HER2-mediated transformation by heregulin production and activation of HER3.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal.,"full_text near ""mutant"": H1047R phosphatidylinositol 3-kinase mutant enhances HER2-mediated transformation via heregulin production and activation of HER3 Introduction HER2 (ErbB2) is a member of the ErbB family of transmembrane receptor tyrosine kinases, which also includes the epidermal growth factor receptor (EGFR), HER3, and HER4. Binding of ligands to th",none,high
